orderdetail_key,order_id,product_id,customer_id,employee_id,shipper_id,order_date_key,shipped_date_key,quantity,unit_price,discount,revenue,product_name,category_name,list_price,supplier_id,supplier_name,supplier_country,customer_name,customer_region,customer_country,latitude,longitude,order_date,order_year,order_month,order_quarter,order_weekday,shipped_date,shipped_year,shipped_month,shipped_quarter,shipped_weekday,ship_delay_days
1796,10940,7,9,8,3,19980311,19980323,8,30,0,240,Uncle Bob's Organic Dried Pears,Produce,30,3,Grandma Kelly's Homestead,United States,Bon app',NULL,France,46.227638,2.213749,1998-03-11 00:00:00.000,1998,3,1,3,1998-03-23 00:00:00.000,1998,3,1,1,12
1796,10940,7,9,8,3,19980311,19980323,8,30,0,240,Uncle Bob's Organic Dried Pears,Produce,33.1,3,Grandma Kelly's Homestead,United States,Bon app',NULL,France,46.227638,2.213749,1998-03-11 00:00:00.000,1998,3,1,3,1998-03-23 00:00:00.000,1998,3,1,1,12
1797,10940,13,9,8,3,19980311,19980323,20,6,0,120,Konbu,Seafood,6,6,Mayumi's,Japan,Bon app',NULL,France,46.227638,2.213749,1998-03-11 00:00:00.000,1998,3,1,3,1998-03-23 00:00:00.000,1998,3,1,1,12
1798,10941,31,71,7,2,19980311,19980320,44,12.5,0.25,412.5,Gorgonzola Telino,Dairy Products,12.5,14,Formaggi Fortini s.r.l.,Italy,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1998-03-11 00:00:00.000,1998,3,1,3,1998-03-20 00:00:00.000,1998,3,1,5,9
1799,10941,62,71,7,2,19980311,19980320,30,49.3,0.25,1109.25,Tarte au sucre,Confections,49.3,29,ForÃªts d'Ã©rables,Canada,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1998-03-11 00:00:00.000,1998,3,1,3,1998-03-20 00:00:00.000,1998,3,1,5,9
1800,10941,68,71,7,2,19980311,19980320,80,12.5,0.25,750,Scottish Longbreads,Confections,12.5,8,Specialty Biscuits Ltd.,United Kingdom,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1998-03-11 00:00:00.000,1998,3,1,3,1998-03-20 00:00:00.000,1998,3,1,5,9
1801,10941,72,71,7,2,19980311,19980320,50,34.8,0,1739.9999999999998,Mozzarella di Giovanni,Dairy Products,34.8,14,Formaggi Fortini s.r.l.,Italy,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1998-03-11 00:00:00.000,1998,3,1,3,1998-03-20 00:00:00.000,1998,3,1,5,9
1802,10942,49,66,9,3,19980311,19980318,28,20,0,560,Maxilaku,Confections,20,23,Karkki Oy,Finland,Reggiani Caseifici,NULL,Italy,41.87194,12.56738,1998-03-11 00:00:00.000,1998,3,1,3,1998-03-18 00:00:00.000,1998,3,1,3,7
1803,10943,13,11,4,2,19980311,19980319,15,6,0,90,Konbu,Seafood,6,6,Mayumi's,Japan,B's Beverages,NULL,United Kingdom,55.378051,-3.435973,1998-03-11 00:00:00.000,1998,3,1,3,1998-03-19 00:00:00.000,1998,3,1,4,8
1804,10943,22,11,4,2,19980311,19980319,21,21,0,441,Gustaf's KnÃ¤ckebrÃ¶d,Grains/Cereals,21,9,PB KnÃ¤ckebrÃ¶d AB,Sweden,B's Beverages,NULL,United Kingdom,55.378051,-3.435973,1998-03-11 00:00:00.000,1998,3,1,3,1998-03-19 00:00:00.000,1998,3,1,4,8
1805,10943,46,11,4,2,19980311,19980319,15,12,0,180,Spegesild,Seafood,12,21,Lyngbysild,Denmark,B's Beverages,NULL,United Kingdom,55.378051,-3.435973,1998-03-11 00:00:00.000,1998,3,1,3,1998-03-19 00:00:00.000,1998,3,1,4,8
1806,10944,11,10,6,3,19980312,19980313,5,21,0.25,78.75,Queso Cabrales,Dairy Products,21,5,Cooperativa de Quesos 'Las Cabras',Spain,Bottom-Dollar Markets,BC,Canada,56.130366,-106.346771,1998-03-12 00:00:00.000,1998,3,1,4,1998-03-13 00:00:00.000,1998,3,1,5,1
1807,10944,44,10,6,3,19980312,19980313,18,19.45,0.25,262.575,Gula Malacca,Condiments,19.45,20,Leka Trading,Singapore,Bottom-Dollar Markets,BC,Canada,56.130366,-106.346771,1998-03-12 00:00:00.000,1998,3,1,4,1998-03-13 00:00:00.000,1998,3,1,5,1
1808,10944,56,10,6,3,19980312,19980313,18,38,0,684,Gnocchi di nonna Alice,Grains/Cereals,38,26,Pasta Buttini s.r.l.,Italy,Bottom-Dollar Markets,BC,Canada,56.130366,-106.346771,1998-03-12 00:00:00.000,1998,3,1,4,1998-03-13 00:00:00.000,1998,3,1,5,1
1809,10945,13,52,4,1,19980312,19980318,20,6,0,120,Konbu,Seafood,6,6,Mayumi's,Japan,Morgenstern Gesundkost,NULL,Germany,51.165691,10.451526,1998-03-12 00:00:00.000,1998,3,1,4,1998-03-18 00:00:00.000,1998,3,1,3,6
1810,10945,31,52,4,1,19980312,19980318,10,12.5,0,125,Gorgonzola Telino,Dairy Products,12.5,14,Formaggi Fortini s.r.l.,Italy,Morgenstern Gesundkost,NULL,Germany,51.165691,10.451526,1998-03-12 00:00:00.000,1998,3,1,4,1998-03-18 00:00:00.000,1998,3,1,3,6
1811,10946,10,83,1,2,19980312,19980319,25,31,0,775,Ikura,Seafood,31,4,Tokyo Traders,Japan,Vaffeljernet,NULL,Denmark,56.26392,9.501785,1998-03-12 00:00:00.000,1998,3,1,4,1998-03-19 00:00:00.000,1998,3,1,4,7
1812,10946,24,83,1,2,19980312,19980319,25,4.5,0,112.5,GuaranÃ¡ FantÃ¡stica,Beverages,4.5,10,Refrescos Americanas LTDA,Brazil,Vaffeljernet,NULL,Denmark,56.26392,9.501785,1998-03-12 00:00:00.000,1998,3,1,4,1998-03-19 00:00:00.000,1998,3,1,4,7
1813,10946,77,83,1,2,19980312,19980319,40,13,0,520,Original Frankfurter grÃ¼ne SoÃŸe,Condiments,13,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Vaffeljernet,NULL,Denmark,56.26392,9.501785,1998-03-12 00:00:00.000,1998,3,1,4,1998-03-19 00:00:00.000,1998,3,1,4,7
1814,10947,59,11,3,2,19980313,19980316,4,55,0,220,Raclette Courdavault,Dairy Products,55,28,Gai pÃ¢turage,France,B's Beverages,NULL,United Kingdom,55.378051,-3.435973,1998-03-13 00:00:00.000,1998,3,1,5,1998-03-16 00:00:00.000,1998,3,1,1,3
1815,10948,50,30,3,3,19980313,19980319,9,16.25,0,146.25,Valkoinen suklaa,Confections,16.25,23,Karkki Oy,Finland,Godos Cocina TÃ­pica,NULL,Spain,40.463667,-3.74922,1998-03-13 00:00:00.000,1998,3,1,5,1998-03-19 00:00:00.000,1998,3,1,4,6
1816,10948,51,30,3,3,19980313,19980319,40,53,0,2120,Manjimup Dried Apples,Produce,53,24,G'day Mate,Australia,Godos Cocina TÃ­pica,NULL,Spain,40.463667,-3.74922,1998-03-13 00:00:00.000,1998,3,1,5,1998-03-19 00:00:00.000,1998,3,1,4,6
1817,10948,55,30,3,3,19980313,19980319,4,24,0,96,PÃ¢tÃ© chinois,Meat/Poultry,24,25,Ma Maison,Canada,Godos Cocina TÃ­pica,NULL,Spain,40.463667,-3.74922,1998-03-13 00:00:00.000,1998,3,1,5,1998-03-19 00:00:00.000,1998,3,1,4,6
1818,10949,6,10,2,3,19980313,19980317,12,25,0,300,Grandma's Boysenberry Spread,Condiments,25,3,Grandma Kelly's Homestead,United States,Bottom-Dollar Markets,BC,Canada,56.130366,-106.346771,1998-03-13 00:00:00.000,1998,3,1,5,1998-03-17 00:00:00.000,1998,3,1,2,4
1818,10949,6,10,2,3,19980313,19980317,12,25,0,300,Grandma's Boysenberry Spread,Condiments,27,3,Grandma Kelly's Homestead,United States,Bottom-Dollar Markets,BC,Canada,56.130366,-106.346771,1998-03-13 00:00:00.000,1998,3,1,5,1998-03-17 00:00:00.000,1998,3,1,2,4
1819,10949,10,10,2,3,19980313,19980317,30,31,0,930,Ikura,Seafood,31,4,Tokyo Traders,Japan,Bottom-Dollar Markets,BC,Canada,56.130366,-106.346771,1998-03-13 00:00:00.000,1998,3,1,5,1998-03-17 00:00:00.000,1998,3,1,2,4
1820,10949,17,10,2,3,19980313,19980317,6,39,0,234,Alice Mutton,Meat/Poultry,39,7,Pavlova Ltd.,Australia,Bottom-Dollar Markets,BC,Canada,56.130366,-106.346771,1998-03-13 00:00:00.000,1998,3,1,5,1998-03-17 00:00:00.000,1998,3,1,2,4
1821,10949,62,10,2,3,19980313,19980317,60,49.3,0,2958,Tarte au sucre,Confections,49.3,29,ForÃªts d'Ã©rables,Canada,Bottom-Dollar Markets,BC,Canada,56.130366,-106.346771,1998-03-13 00:00:00.000,1998,3,1,5,1998-03-17 00:00:00.000,1998,3,1,2,4
1822,10950,4,49,1,2,19980316,19980323,5,22,0,110,Chef Anton's Cajun Seasoning,Condiments,22,2,New Orleans Cajun Delights,United States,Magazzini Alimentari Riuniti,NULL,Italy,41.87194,12.56738,1998-03-16 00:00:00.000,1998,3,1,1,1998-03-23 00:00:00.000,1998,3,1,1,7
1823,10951,33,68,9,2,19980316,19980407,15,2.5,0.05,35.625,Geitost,Dairy Products,2.5,15,Norske Meierier,Norway,Richter Supermarkt,NULL,Switzerland,46.818188,8.227512,1998-03-16 00:00:00.000,1998,3,1,1,1998-04-07 00:00:00.000,1998,4,2,2,91
1824,10951,41,68,9,2,19980316,19980407,6,9.65,0.05,55.005,Jack's New England Clam Chowder,Seafood,9.65,19,New England Seafood Cannery,United States,Richter Supermarkt,NULL,Switzerland,46.818188,8.227512,1998-03-16 00:00:00.000,1998,3,1,1,1998-04-07 00:00:00.000,1998,4,2,2,91
1825,10951,75,68,9,2,19980316,19980407,50,7.75,0.05,368.125,RhÃ¶nbrÃ¤u Klosterbier,Beverages,7.75,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Richter Supermarkt,NULL,Switzerland,46.818188,8.227512,1998-03-16 00:00:00.000,1998,3,1,1,1998-04-07 00:00:00.000,1998,4,2,2,91
1826,10952,6,1,1,1,19980316,19980324,16,25,0.05,380,Grandma's Boysenberry Spread,Condiments,25,3,Grandma Kelly's Homestead,United States,Alfreds Futterkiste,NULL,Germany,51.165691,10.451526,1998-03-16 00:00:00.000,1998,3,1,1,1998-03-24 00:00:00.000,1998,3,1,2,8
1826,10952,6,1,1,1,19980316,19980324,16,25,0.05,380,Grandma's Boysenberry Spread,Condiments,27,3,Grandma Kelly's Homestead,United States,Alfreds Futterkiste,NULL,Germany,51.165691,10.451526,1998-03-16 00:00:00.000,1998,3,1,1,1998-03-24 00:00:00.000,1998,3,1,2,8
1827,10952,28,1,1,1,19980316,19980324,2,45.6,0,91.2,RÃ¶ssle Sauerkraut,Produce,45.6,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Alfreds Futterkiste,NULL,Germany,51.165691,10.451526,1998-03-16 00:00:00.000,1998,3,1,1,1998-03-24 00:00:00.000,1998,3,1,2,8
1828,10953,20,4,9,2,19980316,19980325,50,81,0.05,3847.5,Sir Rodney's Marmalade,Confections,81,8,Specialty Biscuits Ltd.,United Kingdom,Around the Horn,NULL,United Kingdom,55.378051,-3.435973,1998-03-16 00:00:00.000,1998,3,1,1,1998-03-25 00:00:00.000,1998,3,1,3,9
1829,10953,31,4,9,2,19980316,19980325,50,12.5,0.05,593.75,Gorgonzola Telino,Dairy Products,12.5,14,Formaggi Fortini s.r.l.,Italy,Around the Horn,NULL,United Kingdom,55.378051,-3.435973,1998-03-16 00:00:00.000,1998,3,1,1,1998-03-25 00:00:00.000,1998,3,1,3,9
1830,10954,16,47,5,1,19980317,19980320,28,17.45,0.15,415.30999999999995,Pavlova,Confections,17.45,7,Pavlova Ltd.,Australia,LINO-Delicateses,Nueva Esparta,Venezuela,6.42375,-66.58973,1998-03-17 00:00:00.000,1998,3,1,2,1998-03-20 00:00:00.000,1998,3,1,5,3
1831,10954,31,47,5,1,19980317,19980320,25,12.5,0.15,265.625,Gorgonzola Telino,Dairy Products,12.5,14,Formaggi Fortini s.r.l.,Italy,LINO-Delicateses,Nueva Esparta,Venezuela,6.42375,-66.58973,1998-03-17 00:00:00.000,1998,3,1,2,1998-03-20 00:00:00.000,1998,3,1,5,3
1832,10954,45,47,5,1,19980317,19980320,30,9.5,0,285,Rogede sild,Seafood,9.5,21,Lyngbysild,Denmark,LINO-Delicateses,Nueva Esparta,Venezuela,6.42375,-66.58973,1998-03-17 00:00:00.000,1998,3,1,2,1998-03-20 00:00:00.000,1998,3,1,5,3
1833,10954,60,47,5,1,19980317,19980320,24,34,0.15,693.6,Camembert Pierrot,Dairy Products,34,28,Gai pÃ¢turage,France,LINO-Delicateses,Nueva Esparta,Venezuela,6.42375,-66.58973,1998-03-17 00:00:00.000,1998,3,1,2,1998-03-20 00:00:00.000,1998,3,1,5,3
1834,10955,75,24,8,2,19980317,19980320,12,7.75,0.2,74.4,RhÃ¶nbrÃ¤u Klosterbier,Beverages,7.75,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Folk och fÃ¤ HB,NULL,Sweden,60.128161,18.643501,1998-03-17 00:00:00.000,1998,3,1,2,1998-03-20 00:00:00.000,1998,3,1,5,3
1835,10956,21,6,6,2,19980317,19980320,12,10,0,120,Sir Rodney's Scones,Confections,10,8,Specialty Biscuits Ltd.,United Kingdom,Blauer See Delikatessen,NULL,Germany,51.165691,10.451526,1998-03-17 00:00:00.000,1998,3,1,2,1998-03-20 00:00:00.000,1998,3,1,5,3
1836,10956,47,6,6,2,19980317,19980320,14,9.5,0,133,Zaanse koeken,Confections,9.5,22,Zaanse Snoepfabriek,Netherlands,Blauer See Delikatessen,NULL,Germany,51.165691,10.451526,1998-03-17 00:00:00.000,1998,3,1,2,1998-03-20 00:00:00.000,1998,3,1,5,3
1837,10956,51,6,6,2,19980317,19980320,8,53,0,424,Manjimup Dried Apples,Produce,53,24,G'day Mate,Australia,Blauer See Delikatessen,NULL,Germany,51.165691,10.451526,1998-03-17 00:00:00.000,1998,3,1,2,1998-03-20 00:00:00.000,1998,3,1,5,3
1838,10957,30,35,8,3,19980318,19980327,30,25.89,0,776.7,Nord-Ost Matjeshering,Seafood,25.89,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Germany,HILARION-Abastos,TÃ¡chira,Venezuela,6.42375,-66.58973,1998-03-18 00:00:00.000,1998,3,1,3,1998-03-27 00:00:00.000,1998,3,1,5,9
1839,10957,35,35,8,3,19980318,19980327,40,18,0,720,Steeleye Stout,Beverages,18,16,Bigfoot Breweries,United States,HILARION-Abastos,TÃ¡chira,Venezuela,6.42375,-66.58973,1998-03-18 00:00:00.000,1998,3,1,3,1998-03-27 00:00:00.000,1998,3,1,5,9
1840,10957,64,35,8,3,19980318,19980327,8,33.25,0,266,Wimmers gute SemmelknÃ¶del,Grains/Cereals,33.25,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,HILARION-Abastos,TÃ¡chira,Venezuela,6.42375,-66.58973,1998-03-18 00:00:00.000,1998,3,1,3,1998-03-27 00:00:00.000,1998,3,1,5,9
1841,10958,5,54,7,2,19980318,19980327,20,21.35,0,427,Chef Anton's Gumbo Mix,Condiments,21.35,2,New Orleans Cajun Delights,United States,OcÃ©ano AtlÃ¡ntico Ltda.,NULL,Argentina,-38.416097,-63.616672,1998-03-18 00:00:00.000,1998,3,1,3,1998-03-27 00:00:00.000,1998,3,1,5,9
1842,10958,7,54,7,2,19980318,19980327,6,30,0,180,Uncle Bob's Organic Dried Pears,Produce,30,3,Grandma Kelly's Homestead,United States,OcÃ©ano AtlÃ¡ntico Ltda.,NULL,Argentina,-38.416097,-63.616672,1998-03-18 00:00:00.000,1998,3,1,3,1998-03-27 00:00:00.000,1998,3,1,5,9
1842,10958,7,54,7,2,19980318,19980327,6,30,0,180,Uncle Bob's Organic Dried Pears,Produce,33.1,3,Grandma Kelly's Homestead,United States,OcÃ©ano AtlÃ¡ntico Ltda.,NULL,Argentina,-38.416097,-63.616672,1998-03-18 00:00:00.000,1998,3,1,3,1998-03-27 00:00:00.000,1998,3,1,5,9
1843,10958,72,54,7,2,19980318,19980327,5,34.8,0,174,Mozzarella di Giovanni,Dairy Products,34.8,14,Formaggi Fortini s.r.l.,Italy,OcÃ©ano AtlÃ¡ntico Ltda.,NULL,Argentina,-38.416097,-63.616672,1998-03-18 00:00:00.000,1998,3,1,3,1998-03-27 00:00:00.000,1998,3,1,5,9
1844,10959,75,31,6,2,19980318,19980323,20,7.75,0.15,131.75,RhÃ¶nbrÃ¤u Klosterbier,Beverages,7.75,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Gourmet Lanchonetes,SP,Brazil,-14.235004,-51.92528,1998-03-18 00:00:00.000,1998,3,1,3,1998-03-23 00:00:00.000,1998,3,1,1,5
1845,10960,24,35,3,1,19980319,19980408,10,4.5,0.25,33.75,GuaranÃ¡ FantÃ¡stica,Beverages,4.5,10,Refrescos Americanas LTDA,Brazil,HILARION-Abastos,TÃ¡chira,Venezuela,6.42375,-66.58973,1998-03-19 00:00:00.000,1998,3,1,4,1998-04-08 00:00:00.000,1998,4,2,3,89
1846,10960,41,35,3,1,19980319,19980408,24,9.65,0,231.60000000000002,Jack's New England Clam Chowder,Seafood,9.65,19,New England Seafood Cannery,United States,HILARION-Abastos,TÃ¡chira,Venezuela,6.42375,-66.58973,1998-03-19 00:00:00.000,1998,3,1,4,1998-04-08 00:00:00.000,1998,4,2,3,89
1847,10961,52,62,8,1,19980319,19980330,6,7,0.05,39.9,Filo Mix,Grains/Cereals,7,24,G'day Mate,Australia,Queen Cozinha,SP,Brazil,-14.235004,-51.92528,1998-03-19 00:00:00.000,1998,3,1,4,1998-03-30 00:00:00.000,1998,3,1,1,11
1848,10961,76,62,8,1,19980319,19980330,60,18,0,1080,LakkalikÃ¶Ã¶ri,Beverages,18,23,Karkki Oy,Finland,Queen Cozinha,SP,Brazil,-14.235004,-51.92528,1998-03-19 00:00:00.000,1998,3,1,4,1998-03-30 00:00:00.000,1998,3,1,1,11
1849,10962,7,63,8,2,19980319,19980323,45,30,0,1350,Uncle Bob's Organic Dried Pears,Produce,30,3,Grandma Kelly's Homestead,United States,QUICK-Stop,NULL,Germany,51.165691,10.451526,1998-03-19 00:00:00.000,1998,3,1,4,1998-03-23 00:00:00.000,1998,3,1,1,4
1849,10962,7,63,8,2,19980319,19980323,45,30,0,1350,Uncle Bob's Organic Dried Pears,Produce,33.1,3,Grandma Kelly's Homestead,United States,QUICK-Stop,NULL,Germany,51.165691,10.451526,1998-03-19 00:00:00.000,1998,3,1,4,1998-03-23 00:00:00.000,1998,3,1,1,4
1850,10962,13,63,8,2,19980319,19980323,77,6,0,462,Konbu,Seafood,6,6,Mayumi's,Japan,QUICK-Stop,NULL,Germany,51.165691,10.451526,1998-03-19 00:00:00.000,1998,3,1,4,1998-03-23 00:00:00.000,1998,3,1,1,4
1851,10962,53,63,8,2,19980319,19980323,20,32.8,0,656,Perth Pasties,Meat/Poultry,32.8,24,G'day Mate,Australia,QUICK-Stop,NULL,Germany,51.165691,10.451526,1998-03-19 00:00:00.000,1998,3,1,4,1998-03-23 00:00:00.000,1998,3,1,1,4
1852,10962,69,63,8,2,19980319,19980323,9,36,0,324,Gudbrandsdalsost,Dairy Products,36,15,Norske Meierier,Norway,QUICK-Stop,NULL,Germany,51.165691,10.451526,1998-03-19 00:00:00.000,1998,3,1,4,1998-03-23 00:00:00.000,1998,3,1,1,4
1853,10962,76,63,8,2,19980319,19980323,44,18,0,792,LakkalikÃ¶Ã¶ri,Beverages,18,23,Karkki Oy,Finland,QUICK-Stop,NULL,Germany,51.165691,10.451526,1998-03-19 00:00:00.000,1998,3,1,4,1998-03-23 00:00:00.000,1998,3,1,1,4
1854,10963,60,28,9,3,19980319,19980326,2,34,0.15,57.8,Camembert Pierrot,Dairy Products,34,28,Gai pÃ¢turage,France,Furia Bacalhau e Frutos do Mar,NULL,Portugal,39.399872,-8.224454,1998-03-19 00:00:00.000,1998,3,1,4,1998-03-26 00:00:00.000,1998,3,1,4,7
1855,10964,18,74,3,2,19980320,19980324,6,62.5,0,375,Carnarvon Tigers,Seafood,62.5,7,Pavlova Ltd.,Australia,SpÃ©cialitÃ©s du monde,NULL,France,46.227638,2.213749,1998-03-20 00:00:00.000,1998,3,1,5,1998-03-24 00:00:00.000,1998,3,1,2,4
1856,10964,38,74,3,2,19980320,19980324,5,263.5,0,1317.5,CÃ´te de Blaye,Beverages,263.5,18,Aux joyeux ecclÃ©siastiques,France,SpÃ©cialitÃ©s du monde,NULL,France,46.227638,2.213749,1998-03-20 00:00:00.000,1998,3,1,5,1998-03-24 00:00:00.000,1998,3,1,2,4
1857,10964,69,74,3,2,19980320,19980324,10,36,0,360,Gudbrandsdalsost,Dairy Products,36,15,Norske Meierier,Norway,SpÃ©cialitÃ©s du monde,NULL,France,46.227638,2.213749,1998-03-20 00:00:00.000,1998,3,1,5,1998-03-24 00:00:00.000,1998,3,1,2,4
1858,10965,51,55,6,3,19980320,19980330,16,53,0,848,Manjimup Dried Apples,Produce,53,24,G'day Mate,Australia,Old World Delicatessen,AK,United States,37.09024,-95.712891,1998-03-20 00:00:00.000,1998,3,1,5,1998-03-30 00:00:00.000,1998,3,1,1,10
1859,10966,37,14,4,1,19980320,19980408,8,26,0,208,Gravad lax,Seafood,26,17,Svensk SjÃ¶fÃ¶da AB,Sweden,Chop-suey Chinese,NULL,Switzerland,46.818188,8.227512,1998-03-20 00:00:00.000,1998,3,1,5,1998-04-08 00:00:00.000,1998,4,2,3,88
1860,10966,56,14,4,1,19980320,19980408,12,38,0.15,387.59999999999997,Gnocchi di nonna Alice,Grains/Cereals,38,26,Pasta Buttini s.r.l.,Italy,Chop-suey Chinese,NULL,Switzerland,46.818188,8.227512,1998-03-20 00:00:00.000,1998,3,1,5,1998-04-08 00:00:00.000,1998,4,2,3,88
1861,10966,62,14,4,1,19980320,19980408,12,49.3,0.15,502.8599999999999,Tarte au sucre,Confections,49.3,29,ForÃªts d'Ã©rables,Canada,Chop-suey Chinese,NULL,Switzerland,46.818188,8.227512,1998-03-20 00:00:00.000,1998,3,1,5,1998-04-08 00:00:00.000,1998,4,2,3,88
1862,10967,19,79,2,2,19980323,19980402,12,9.2,0,110.39999999999999,Teatime Chocolate Biscuits,Confections,9.2,8,Specialty Biscuits Ltd.,United Kingdom,Toms SpezialitÃ¤ten,NULL,Germany,51.165691,10.451526,1998-03-23 00:00:00.000,1998,3,1,1,1998-04-02 00:00:00.000,1998,4,2,4,79
1863,10967,49,79,2,2,19980323,19980402,40,20,0,800,Maxilaku,Confections,20,23,Karkki Oy,Finland,Toms SpezialitÃ¤ten,NULL,Germany,51.165691,10.451526,1998-03-23 00:00:00.000,1998,3,1,1,1998-04-02 00:00:00.000,1998,4,2,4,79
1864,10968,12,20,1,3,19980323,19980401,30,38,0,1140,Queso Manchego La Pastora,Dairy Products,38,5,Cooperativa de Quesos 'Las Cabras',Spain,Ernst Handel,NULL,Austria,47.516231,14.550072,1998-03-23 00:00:00.000,1998,3,1,1,1998-04-01 00:00:00.000,1998,4,2,3,78
1864,10968,12,20,1,3,19980323,19980401,30,38,0,1140,Queso Manchego La Pastora,Dairy Products,41.2,5,Cooperativa de Quesos 'Las Cabras',Spain,Ernst Handel,NULL,Austria,47.516231,14.550072,1998-03-23 00:00:00.000,1998,3,1,1,1998-04-01 00:00:00.000,1998,4,2,3,78
1865,10968,24,20,1,3,19980323,19980401,30,4.5,0,135,GuaranÃ¡ FantÃ¡stica,Beverages,4.5,10,Refrescos Americanas LTDA,Brazil,Ernst Handel,NULL,Austria,47.516231,14.550072,1998-03-23 00:00:00.000,1998,3,1,1,1998-04-01 00:00:00.000,1998,4,2,3,78
1866,10968,64,20,1,3,19980323,19980401,4,33.25,0,133,Wimmers gute SemmelknÃ¶del,Grains/Cereals,33.25,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Ernst Handel,NULL,Austria,47.516231,14.550072,1998-03-23 00:00:00.000,1998,3,1,1,1998-04-01 00:00:00.000,1998,4,2,3,78
1867,10969,46,15,1,2,19980323,19980330,9,12,0,108,Spegesild,Seafood,12,21,Lyngbysild,Denmark,ComÃ©rcio Mineiro,SP,Brazil,-14.235004,-51.92528,1998-03-23 00:00:00.000,1998,3,1,1,1998-03-30 00:00:00.000,1998,3,1,1,7
1868,10970,52,8,9,1,19980324,19980424,40,7,0.2,224,Filo Mix,Grains/Cereals,7,24,G'day Mate,Australia,BÃ³lido Comidas preparadas,NULL,Spain,40.463667,-3.74922,1998-03-24 00:00:00.000,1998,3,1,2,1998-04-24 00:00:00.000,1998,4,2,5,100
1869,10971,29,26,2,2,19980324,19980402,14,123.79,0,1733.0600000000002,ThÃ¼ringer Rostbratwurst,Meat/Poultry,123.79,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,France restauration,NULL,France,46.227638,2.213749,1998-03-24 00:00:00.000,1998,3,1,2,1998-04-02 00:00:00.000,1998,4,2,4,78
1870,10972,17,40,4,2,19980324,19980326,6,39,0,234,Alice Mutton,Meat/Poultry,39,7,Pavlova Ltd.,Australia,La corne d'abondance,NULL,France,46.227638,2.213749,1998-03-24 00:00:00.000,1998,3,1,2,1998-03-26 00:00:00.000,1998,3,1,4,2
1871,10972,33,40,4,2,19980324,19980326,7,2.5,0,17.5,Geitost,Dairy Products,2.5,15,Norske Meierier,Norway,La corne d'abondance,NULL,France,46.227638,2.213749,1998-03-24 00:00:00.000,1998,3,1,2,1998-03-26 00:00:00.000,1998,3,1,4,2
1872,10973,26,40,6,2,19980324,19980327,5,31.23,0,156.15,GumbÃ¤r GummibÃ¤rchen,Confections,31.23,11,Heli SÃ¼ÃŸwaren GmbH & Co. KG,Germany,La corne d'abondance,NULL,France,46.227638,2.213749,1998-03-24 00:00:00.000,1998,3,1,2,1998-03-27 00:00:00.000,1998,3,1,5,3
1873,10973,41,40,6,2,19980324,19980327,6,9.65,0,57.900000000000006,Jack's New England Clam Chowder,Seafood,9.65,19,New England Seafood Cannery,United States,La corne d'abondance,NULL,France,46.227638,2.213749,1998-03-24 00:00:00.000,1998,3,1,2,1998-03-27 00:00:00.000,1998,3,1,5,3
1874,10973,75,40,6,2,19980324,19980327,10,7.75,0,77.5,RhÃ¶nbrÃ¤u Klosterbier,Beverages,7.75,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,La corne d'abondance,NULL,France,46.227638,2.213749,1998-03-24 00:00:00.000,1998,3,1,2,1998-03-27 00:00:00.000,1998,3,1,5,3
1875,10974,63,75,3,3,19980325,19980403,10,43.9,0,439,Vegie-spread,Condiments,43.9,7,Pavlova Ltd.,Australia,Split Rail Beer & Ale,WY,United States,37.09024,-95.712891,1998-03-25 00:00:00.000,1998,3,1,3,1998-04-03 00:00:00.000,1998,4,2,5,78
1876,10975,8,10,1,3,19980325,19980327,16,40,0,640,Northwoods Cranberry Sauce,Condiments,40,3,Grandma Kelly's Homestead,United States,Bottom-Dollar Markets,BC,Canada,56.130366,-106.346771,1998-03-25 00:00:00.000,1998,3,1,3,1998-03-27 00:00:00.000,1998,3,1,5,2
1877,10975,75,10,1,3,19980325,19980327,10,7.75,0,77.5,RhÃ¶nbrÃ¤u Klosterbier,Beverages,7.75,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Bottom-Dollar Markets,BC,Canada,56.130366,-106.346771,1998-03-25 00:00:00.000,1998,3,1,3,1998-03-27 00:00:00.000,1998,3,1,5,2
